num_of_innings,total_runs,opponent_runs,game_id,game_date,game_location,game_attendance,is_top,team,season,opponent_innings_played,opponent,full_game_runs,opponent_full_game_runs,average_fgr,average_fgr_allowed,win_percentage,is_sec_matchup,sec_win_percentage,sec_average_fgr,sec_average_fgr_allowed,lag_average_fgr,lag_average_fgr_allowed,lag_win_percentage,lag_sec_win_percentage,lag_sec_average_fgr,lag_sec_average_fgr_allowed,game_count,is_power_5,most_recent_era,days_since_era_update,ly_era,conference
4,11,1,1852393,2020-02-07,"Athens, Ga.",235,0,Georgia,2020,5,Howard,19.25,1.4,18.38,1.4,1,1,1,18.38,1.4,17.5,1.4,1,1,17.5,1.4,2,0,5.51,222,5.51,MEAC
7,2,1,1852446,2020-02-07,"Clearwater, Fla.",321,0,Kentucky,2020,7,Texas St.,2,1,2,1,1,1,1,2,1,0,0,0,0,0,0,1,0,3.55,222,3.55,Sun Belt
7,6,2,1852445,2020-02-07,"Clearwater, Fla.",200,1,Kentucky,2020,7,Liberty,6,2,4,1.5,1,1,1,4,1.5,2,1,1,1,2,1,2,0,1.6,222,1.6,ASUN
6,1,0,1852410,2020-02-07,"Baton Rouge, La.",1536,0,LSU,2020,7,Oklahoma St.,1.1666666666666667,0,2.33,1,1,1,1,2.33,1,3.5,2,1,1,3.5,2,2,1,2.75,222,2.75,Big 12
7,5,0,1852540,2020-02-07,"Clearwater, FL",0,1,Mississippi St.,2020,7,Missouri St.,5,0,5,0,1,1,1,5,0,0,0,0,0,0,0,1,0,2.98,222,2.98,MVC
7,2,4,1852441,2020-02-07,"Clearwater, Fla.",124,0,Ole Miss,2020,7,Louisville,2,4,2,4,0,1,0,2,4,0,0,0,0,0,0,1,0,3.27,222,3.27,ACC
7,2,3,1852444,2020-02-07,"Clearwater, Fla.",105,0,Ole Miss,2020,7,NC State,2,3,2,3.5,0,1,0,2,3.5,2,4,0,0,2,4,2,0,3.45,222,3.45,ACC
6,2,0,1852608,2020-02-07,"College Station, TX",1062,0,Texas A&M,2020,7,UT Arlington,2.3333333333333335,0,2.33,0,1,1,1,2.33,0,0,0,0,0,0,0,1,0,3.4,222,3.4,Sun Belt
7,2,7,1869101,2020-02-07,"College Station, TX",1062,0,Texas A&M,2020,7,UT Arlington,2,7,2.17,3.5,0.5,1,0.5,2.17,3.5,2.33,0,1,1,2.33,0,2,0,3.4,222,3.4,Sun Belt
4,11,1,1963811,2020-02-08,"Columbia, S.C.",1404,0,South Carolina,2020,5,Southern Ill.,19.25,1.4,9.14,1.8,1,1,1,9.14,1.8,4.08,2,1,1,4.08,2,3,0,2.8,223,2.8,MVC
8,7,4,1852874,2020-02-08,"Clearwater, Fla.",0,1,Missouri,2020,8,Minnesota,6.125,3.5,5.76,3.17,1,1,1,5.76,3.17,5.58,3,1,1,5.58,3,3,1,1.67,223,1.67,Big Ten
6,6,3,1852828,2020-02-08,"Tempe, Ariz.",0,0,Tennessee,2020,7,Northwestern,7,3,7,3,1,1,1,7,3,0,0,0,0,0,0,1,1,1.95,223,1.95,Big Ten
6,7,1,1852710,2020-02-08,"College Station, TX",1535,0,Texas A&M,2020,7,Abilene Christian,8.166666666666666,1,4.17,2.67,0.67,1,0.67,4.17,2.67,2.17,3.5,0.5,0.5,2.17,3.5,3,0,4.54,223,4.54,Southland
8,4,5,1852956,2020-02-08,"College Station, TX",1535,0,Texas A&M,2020,8,UT Arlington,3.5,4.375,4,3.09,0.5,1,0.5,4,3.09,4.17,2.67,0.67,0.67,4.17,2.67,4,0,3.4,223,3.4,Sun Belt
5,0,8,1852690,2020-02-08,"Tallahassee, Fla.",1628,1,Alabama,2020,4,Florida St.,0,14,3.99,7.67,0.33,1,0.33,3.99,7.67,5.98,4.5,0.5,0.5,5.98,4.5,3,1,1.87,223,1.87,ACC
7,8,9,1852823,2020-02-08,"Tallahassee, Fla.",1628,1,Alabama,2020,7,North Carolina,8,9,4.99,8,0.25,1,0.25,4.99,8,3.99,7.67,0.33,0.33,3.99,7.67,4,0,2.88,223,2.88,ACC
4,12,1,1852784,2020-02-08,"Las Cruces, N.M.",404,0,Arkansas,2020,5,Bradley,21,1.4,12.33,1.63,0.67,1,0.67,12.33,1.63,8,1.75,0.5,0.5,8,1.75,3,0,3.78,223,3.78,MVC
7,5,4,1852700,2020-02-08,"Las Cruces, N.M.",994,1,Arkansas,2020,7,New Mexico St.,5,4,10.5,2.22,0.75,1,0.75,10.5,2.22,12.33,1.63,0.67,0.67,12.33,1.63,4,0,3.42,223,3.42,WAC
6,5,3,1852755,2020-02-08,"Clearwater, Fla.",613,0,Auburn,2020,7,Liberty,5.833333333333333,3,3.28,5.07,0.67,1,0.67,3.28,5.07,2,6.1,0.5,0.5,2,6.1,3,0,1.6,223,1.6,ASUN
7,3,1,1852758,2020-02-08,"Clearwater, Fla.",547,1,Auburn,2020,7,Texas St.,3,1,3.21,4.05,0.75,1,0.75,3.21,4.05,3.28,5.07,0.67,0.67,3.28,5.07,4,0,3.55,223,3.55,Sun Belt
6,2,11,1852939,2020-02-08,"Tampa, Fla.",0,0,Florida,2020,6,Michigan,2.3333333333333335,12.833333333333334,3.5,6.92,0.5,1,0.5,3.5,6.92,4.67,1,1,1,4.67,1,2,1,2,223,2,Big Ten
7,6,4,1852878,2020-02-08,"Tampa, Fla.",0,1,Florida,2020,7,Fresno St.,6,4,4.33,5.94,0.67,1,0.67,4.33,5.94,3.5,6.92,0.5,0.5,3.5,6.92,3,0,2.98,223,2.98,Mountain West
5,8,0,1852691,2020-02-08,"Athens, Ga.",187,0,Georgia,2020,5,UNCW,11.2,0,15.98,0.93,1,1,1,15.98,0.93,18.38,1.4,1,1,18.38,1.4,3,0,3.97,223,3.97,CAA
8,6,2,1852760,2020-02-08,"Clearwater, Fla.",311,0,Kentucky,2020,8,NC State,5.25,1.75,4.42,1.58,1,1,1,4.42,1.58,4,1.5,1,1,4,1.5,3,0,3.45,223,3.45,ACC
5,8,0,1852715,2020-02-08,"Baton Rouge, La.",1685,0,LSU,2020,5,Florida A&M,11.2,0,5.29,0.67,1,1,1,5.29,0.67,2.33,1,1,1,2.33,1,3,0,4,223,4,MEAC
7,3,2,1852716,2020-02-08,"Baton Rouge, La.",1934,0,LSU,2020,7,Oklahoma St.,3,2,4.72,1,1,1,1,4.72,1,5.29,0.67,1,1,5.29,0.67,4,1,2.75,223,2.75,Big 12
8,3,2,1852757,2020-02-08,"Clearwater, Fla.",189,1,Mississippi St.,2020,8,Louisville,2.625,1.75,3.81,0.88,1,1,1,3.81,0.88,5,0,1,1,5,0,2,0,3.27,223,3.27,ACC
6,9,2,1852754,2020-02-08,"Clearwater, FL",0,0,Mississippi St.,2020,7,Liberty,10.5,2,6.04,1.25,1,1,1,6.04,1.25,3.81,0.88,1,1,3.81,0.88,3,0,1.6,223,1.6,ASUN
7,1,3,1852953,2020-02-08,"Clearwater, Fla.",93,1,Ole Miss,2020,6,Illinois,1,3.5,1.67,3.5,0,1,0,1.67,3.5,2,3.5,0,0,2,3.5,3,1,4.05,223,4.05,Big Ten
7,5,7,1852759,2020-02-08,"Clearwater, Fla.",121,0,Ole Miss,2020,7,Notre Dame,5,7,2.5,4.38,0,1,0,2.5,4.38,1.67,3.5,0,0,1.67,3.5,4,1,2.68,223,2.68,ACC
5,9,1,1852761,2020-02-08,"Clearwater, Fla.",155,0,Missouri,2020,5,Baylor,12.6,1.4,7.47,2.72,1,1,1,7.47,2.72,5.76,3.17,1,1,5.76,3.17,4,1,3.96,223,3.96,Big 12
6,10,2,1852827,2020-02-08,"Tempe, Ariz.",0,0,Tennessee,2020,6,Kansas,11.666666666666666,2.3333333333333335,9.33,2.67,1,1,1,9.33,2.67,7,3,1,1,7,3,2,0,4.95,223,4.95,Big 12
9,3,2,1853248,2020-02-09,"Columbia, S.C.",1425,0,South Carolina,2020,9,UNC Greensboro,2.3333333333333335,1.5555555555555556,7.44,1.74,1,1,1,7.44,1.74,9.14,1.8,1,1,9.14,1.8,4,0,3.2,224,3.2,SoCon
5,0,8,1853133,2020-02-09,"Tempe, Ariz.",735,1,Tennessee,2020,5,Arizona,0,11.2,6.22,5.51,0.67,1,0.67,6.22,5.51,9.33,2.67,1,1,9.33,2.67,3,1,1.61,224,1.61,Pac-12
6,10,6,1853062,2020-02-09,"College Station, TX",1151,0,Texas A&M,2020,7,Abilene Christian,11.666666666666666,6,5.53,3.67,0.6,1,0.6,5.53,3.67,4,3.09,0.5,0.5,4,3.09,5,0,4.54,224,4.54,Southland
5,15,4,1853260,2020-02-09,"Las Cruces, N.M.",301,1,Arkansas,2020,5,Nebraska,21,5.6,12.6,2.9,0.8,1,0.8,12.6,2.9,10.5,2.22,0.75,0.75,10.5,2.22,5,1,4.6,224,4.6,Big Ten
7,0,2,1853094,2020-02-09,"Clearwater, Fla.",429,1,Auburn,2020,6,Illinois,0,2.3333333333333335,2.57,3.71,0.6,1,0.6,2.57,3.71,3.21,4.05,0.75,0.75,3.21,4.05,5,1,4.05,224,4.05,Big Ten
5,10,0,1853246,2020-02-09,"Tampa, Fla.",0,1,Florida,2020,5,Georgia St.,14,0,6.75,4.46,0.75,1,0.75,6.75,4.46,4.33,5.94,0.67,0.67,4.33,5.94,4,0,5.39,224,5.39,Sun Belt
6,5,1,1853093,2020-02-09,"Clearwater, Fla.",155,0,Missouri,2020,7,Louisville,5.833333333333333,1,7.15,2.38,1,1,1,7.15,2.38,7.47,2.72,1,1,7.47,2.72,5,0,3.27,224,3.27,ACC
6,8,0,1853051,2020-02-09,"Athens, Ga.",478,0,Georgia,2020,6,Howard,9.333333333333334,0,14.32,0.7,1,1,1,14.32,0.7,15.98,0.93,1,1,15.98,0.93,4,0,5.51,224,5.51,MEAC
5,10,2,1853050,2020-02-09,"Athens, Ga.",478,0,Georgia,2020,5,UNCW,14,2.8,14.26,1.12,1,1,1,14.26,1.12,14.32,0.7,1,1,14.32,0.7,5,0,3.97,224,3.97,CAA
7,7,0,1853156,2020-02-09,"Clearwater, Fla.",0,1,Kentucky,2020,7,Minnesota,7,0,5.06,1.19,1,1,1,5.06,1.19,4.42,1.58,1,1,4.42,1.58,4,1,1.67,224,1.67,Big Ten
4,16,0,1853068,2020-02-09,"Baton Rouge, La.",1361,0,LSU,2020,5,Florida A&M,28,0,9.37,0.8,1,1,1,9.37,0.8,4.72,1,1,1,4.72,1,5,0,4,224,4,MEAC
5,9,0,1853176,2020-02-09,"Clearwater, FL",0,0,Mississippi St.,2020,5,NC State,12.6,0,7.68,0.94,1,1,1,7.68,0.94,6.04,1.25,1,1,6.04,1.25,4,0,3.45,224,3.45,ACC
7,2,4,1853091,2020-02-09,"Clearwater, Fla.",202,1,Ole Miss,2020,6,Liberty,2,4.666666666666667,2.4,4.43,0,1,0,2.4,4.43,2.5,4.38,0,0,2.5,4.38,5,0,1.6,224,1.6,ASUN
7,6,1,1853042,2020-02-09,"Tampa, Fla.",1639,1,Florida,2020,7,South Fla.,6,1,6.6,3.77,0.8,1,0.8,6.6,3.77,6.75,4.46,0.75,0.75,6.75,4.46,5,0,2.14,224,2.14,AAC
7,8,5,1853261,2020-02-10,"Tempe, Ariz.",1172,1,Tennessee,2020,7,Arizona St.,8,5,6.67,5.38,0.75,1,0.75,6.67,5.38,6.22,5.51,0.67,0.67,6.22,5.51,4,1,4.64,225,4.64,Pac-12
4,10,2,1853317,2020-02-12,"Gainesville, Fla.",1124,0,Florida,2020,5,North Florida,17.5,2.8,8.42,3.61,0.83,1,0.83,8.42,3.61,6.6,3.77,0.8,0.8,6.6,3.77,6,0,2.83,227,2.83,ASUN
5,16,2,1853309,2020-02-12,"Starkville, MS",109,0,Mississippi St.,2020,5,Alabama St.,22.4,2.8,10.62,1.31,1,1,1,10.62,1.31,7.68,0.94,1,1,7.68,0.94,5,0,3.65,227,3.65,SWAC
6,10,1,1853312,2020-02-12,"Atlanta, Ga.",307,1,Georgia,2020,6,Georgia St.,11.666666666666666,1.1666666666666667,13.83,1.13,1,1,1,13.83,1.13,14.26,1.12,1,1,14.26,1.12,6,0,5.39,227,5.39,Sun Belt
7,1,5,1853336,2020-02-13,"Clearwater, Fla.",100,0,South Carolina,2020,7,Texas Tech,1,5,6.15,2.39,0.8,1,0.8,6.15,2.39,7.44,1.74,1,1,7.44,1.74,5,1,3.03,228,3.03,Big 12
7,6,4,1853333,2020-02-13,"Puerto Vallarta, Mex",269,1,Tennessee,2020,7,Colorado St.,6,4,6.53,5.11,0.8,1,0.8,6.53,5.11,6.67,5.38,0.75,0.75,6.67,5.38,5,0,2.57,228,2.57,Mountain West
7,0,1,1853348,2020-02-13,"College Station, TX",827,0,Texas A&M,2020,7,McNeese,0,1,4.61,3.23,0.5,1,0.5,4.61,3.23,5.53,3.67,0.6,0.6,5.53,3.67,6,0,2.53,228,2.53,Southland
7,7,1,1853325,2020-02-13,"Clearwater, Fla.",511,1,Alabama,2020,7,Liberty,7,1,5.39,6.6,0.4,1,0.4,5.39,6.6,4.99,8,0.25,0.25,4.99,8,5,0,1.6,228,1.6,ASUN
4,8,0,1853327,2020-02-13,"Clearwater, Fla.",300,0,Missouri,2020,5,Kansas,14,0,8.29,1.98,1,1,1,8.29,1.98,7.15,2.38,1,1,7.15,2.38,6,0,4.95,228,4.95,Big 12
7,1,4,1853320,2020-02-13,"Auburn, Ala.",1415,0,Auburn,2020,7,Kennesaw St.,1,4,2.31,3.76,0.5,1,0.5,2.31,3.76,2.57,3.71,0.6,0.6,2.57,3.71,6,0,3.42,228,3.42,ASUN
8,2,0,1853345,2020-02-13,"Puerto Vallarta, MEX",269,1,Ole Miss,2020,8,Colorado St.,1.75,0,2.29,3.69,0.17,1,0.17,2.29,3.69,2.4,4.43,0,0,2.4,4.43,6,0,2.57,228,2.57,Mountain West
7,4,5,1853330,2020-02-13,"P. Vallarta, Mexico",231,1,Ole Miss,2020,6,Utah,4,5.833333333333333,2.54,4,0.14,1,0.14,2.54,4,2.29,3.69,0.17,0.17,2.29,3.69,7,1,6.27,228,6.27,Pac-12
5,8,0,1853326,2020-02-13,"Clearwater, FL",538,0,Alabama,2020,5,Washington,11.2,0,6.36,5.5,0.5,1,0.5,6.36,5.5,5.39,6.6,0.4,0.4,5.39,6.6,6,1,1.47,228,1.47,Pac-12
7,6,8,1853523,2020-02-14,"Clearwater, Fla.",100,0,South Carolina,2020,7,Virginia Tech,6,8,6.12,3.33,0.67,1,0.67,6.12,3.33,6.15,2.39,0.8,0.8,6.15,2.39,6,1,1.98,229,1.98,ACC
7,5,4,1853415,2020-02-14,"Clearwater, Fla.",367,1,Missouri,2020,7,Liberty,5,4,7.82,2.27,1,1,1,7.82,2.27,8.29,1.98,1,1,8.29,1.98,7,0,1.6,229,1.6,ASUN
6,8,5,1853483,2020-02-14,"Puerto Vallarta, MEX",0,0,Tennessee,2020,7,Utah,9.333333333333334,5,7,5.09,0.83,1,0.83,7,5.09,6.53,5.11,0.8,0.8,6.53,5.11,6,1,6.27,229,6.27,Pac-12
5,0,11,1853484,2020-02-14,"Puerto Vallarta, Mex",456,1,Tennessee,2020,4,Texas,0,19.25,6,7.11,0.71,1,0.71,6,7.11,7,5.09,0.83,0.83,7,5.09,7,1,1.7,229,1.7,Big 12
6,4,0,1853378,2020-02-14,College Station,1068,0,Texas A&M,2020,7,St. John's (NY),4.666666666666667,0,4.62,2.77,0.57,1,0.57,4.62,2.77,4.61,3.23,0.5,0.5,4.61,3.23,7,0,4.39,229,4.39,Big East
5,8,0,1853379,2020-02-14,College Station,1068,0,Texas A&M,2020,5,Lamar University,11.2,0,5.44,2.42,0.62,1,0.62,5.44,2.42,4.62,2.77,0.57,0.57,4.62,2.77,8,0,2.99,229,2.99,Southland
7,0,7,1853418,2020-02-14,"Clearwater, Fla.",1023,1,Alabama,2020,6,UCLA,0,8.166666666666666,5.45,5.88,0.43,1,0.43,5.45,5.88,6.36,5.5,0.5,0.5,6.36,5.5,7,1,1.43,229,1.43,Pac-12
5,9,1,1853414,2020-02-14,"Clearwater, FL",133,0,Alabama,2020,5,South Fla.,12.6,1.4,6.34,5.32,0.5,1,0.5,6.34,5.32,5.45,5.88,0.43,0.43,5.45,5.88,8,0,2.14,229,2.14,AAC
5,9,1,1853358,2020-02-14,"Auburn, Ala.",1502,0,Auburn,2020,5,Alabama St.,12.6,1.4,3.78,3.42,0.57,1,0.57,3.78,3.42,2.31,3.76,0.5,0.5,2.31,3.76,7,0,3.65,229,3.65,SWAC
10,8,7,1853357,2020-02-14,"Auburn, Ala.",1502,0,Auburn,2020,10,UNCW,5.6,4.9,4,3.6,0.62,1,0.62,4,3.6,3.78,3.42,0.57,0.57,3.78,3.42,8,0,3.97,229,3.97,CAA
6,5,0,1853636,2020-02-14,"Gainesville, Fla.",1589,0,Florida,2020,7,North Dakota St.,5.833333333333333,0,8.05,3.09,0.86,1,0.86,8.05,3.09,8.42,3.61,0.83,0.83,8.42,3.61,7,0,2.57,229,2.57,Summit League
4,9,0,1853683,2020-02-14,"Gainesville, Fla.",1589,0,Florida,2020,5,Longwood,15.75,0,9.01,2.7,0.88,1,0.88,9.01,2.7,8.05,3.09,0.86,0.86,8.05,3.09,8,0,3.1,229,3.1,Big South
4,11,0,1853419,2020-02-14,"Clearwater, Fla.",653,0,Georgia,2020,5,Kansas,19.25,0,14.6,0.97,1,1,1,14.6,0.97,13.83,1.13,1,1,13.83,1.13,7,0,4.95,229,4.95,Big 12
7,8,3,1853420,2020-02-14,"Clearwater, Fla.",650,1,Georgia,2020,7,Northwestern,8,3,13.78,1.22,1,1,1,13.78,1.22,14.6,0.97,1,1,14.6,0.97,8,1,1.95,229,1.95,Big Ten
6,16,14,1853502,2020-02-14,"Tempe, Ariz.",421,0,Kentucky,2020,7,Boise St.,18.666666666666668,14,7.78,3.75,1,1,1,7.78,3.75,5.06,1.19,1,1,5.06,1.19,5,0,3.22,229,3.22,Mountain West
7,2,3,1853381,2020-02-14,"Tempe, Ariz.",732,1,Kentucky,2020,6,Arizona St.,2,3.5,6.82,3.71,0.83,1,0.83,6.82,3.71,7.78,3.75,1,1,7.78,3.75,6,1,4.64,229,4.64,Pac-12
6,4,0,1853384,2020-02-14,"Baton Rouge, La.",1356,0,LSU,2020,7,Samford,4.666666666666667,0,8.59,0.67,1,1,1,8.59,0.67,9.37,0.8,1,1,9.37,0.8,6,0,4.69,229,4.69,SoCon
7,6,0,1853653,2020-02-14,"Starkville, MS",157,0,Mississippi St.,2020,7,North Ala.,6,0,9.85,1.09,1,1,1,9.85,1.09,10.62,1.31,1,1,10.62,1.31,6,0,0,224,NA,NA
7,1,2,1853597,2020-02-14,"Starkville, MS",127,0,Mississippi St.,2020,7,Tulsa,1,2,8.59,1.22,0.86,1,0.86,8.59,1.22,9.85,1.09,1,1,9.85,1.09,7,0,2.81,229,2.81,AAC
7,2,4,1853482,2020-02-14,"Puerto Vallarta, Mex",212,1,Ole Miss,2020,6,California Baptist,2,4.666666666666667,2.47,4.08,0.12,1,0.12,2.47,4.08,2.54,4,0.14,0.14,2.54,4,8,0,0,224,NA,NA
8,3,2,1853421,2020-02-14,"Clearwater, FL",0,1,Missouri,2020,8,Oklahoma St.,2.625,1.75,7.17,2.21,1,1,1,7.17,2.21,7.82,2.27,1,1,7.82,2.27,8,1,2.75,229,2.75,Big 12
6,10,0,1853670,2020-02-14,"Clearwater, Fla.",100,0,South Carolina,2020,6,Kansas,11.666666666666666,0,6.92,2.85,0.71,1,0.71,6.92,2.85,6.12,3.33,0.67,0.67,6.12,3.33,7,0,4.95,229,4.95,Big 12
7,4,5,1853782,2020-02-15,"Clearwater, Fla.",100,1,South Carolina,2020,7,Washington,4,5,6.55,3.12,0.62,1,0.62,6.55,3.12,6.92,2.85,0.71,0.71,6.92,2.85,8,1,1.47,230,1.47,Pac-12
8,7,8,1853788,2020-02-15,"Clearwater, Fla.",315,1,Missouri,2020,8,James Madison,6.125,7,7.05,2.74,0.89,1,0.89,7.05,2.74,7.17,2.21,1,1,7.17,2.21,9,0,1.66,230,1.66,CAA
5,10,2,1854072,2020-02-15,"College Station, TX",1275,0,Texas A&M,2020,5,Binghamton,14,2.8,6.39,2.46,0.67,1,0.67,6.39,2.46,5.44,2.42,0.62,0.62,5.44,2.42,9,0,4.98,230,4.98,America East
6,7,4,1853730,2020-02-15,"College Station, TX",1275,0,Texas A&M,2020,7,Lamar University,8.166666666666666,4,6.57,2.62,0.7,1,0.7,6.57,2.62,6.39,2.46,0.67,0.67,6.39,2.46,10,0,2.99,230,2.99,Southland
7,1,4,1853787,2020-02-15,"Clearwater, FL",1043,0,Alabama,2020,7,Oklahoma St.,1,4,5.75,5.17,0.44,1,0.44,5.75,5.17,6.34,5.32,0.5,0.5,6.34,5.32,9,1,2.75,230,2.75,Big 12
6,8,3,1854011,2020-02-15,"Fort Myers, Fla.",0,0,Arkansas,2020,7,UIC,9.333333333333334,3,12.06,2.92,0.83,1,0.83,12.06,2.92,12.6,2.9,0.8,0.8,12.6,2.9,6,0,4.22,230,4.22,Horizon
7,8,1,1853809,2020-02-15,"Fort Myers, Fla.",0,1,Arkansas,2020,7,Furman,8,1,11.48,2.64,0.86,1,0.86,11.48,2.64,12.06,2.92,0.83,0.83,12.06,2.92,7,0,5.89,230,5.89,SoCon
4,18,1,1853701,2020-02-15,"Auburn, Ala.",1821,0,Auburn,2020,5,UNCW,31.5,1.4,7.06,3.36,0.67,1,0.67,7.06,3.36,4,3.6,0.62,0.62,4,3.6,9,0,3.97,230,3.97,CAA
6,7,0,1853700,2020-02-15,"Auburn, Ala.",1821,0,Auburn,2020,7,Alabama St.,8.166666666666666,0,7.17,3.02,0.7,1,0.7,7.17,3.02,7.06,3.36,0.67,0.67,7.06,3.36,10,0,3.65,230,3.65,SWAC
4,11,0,1854017,2020-02-15,"Gainesville, Fla.",1579,0,Florida,2020,5,Longwood,19.25,0,10.15,2.4,0.89,1,0.89,10.15,2.4,9.01,2.7,0.88,0.88,9.01,2.7,9,0,3.1,230,3.1,Big South
7,1,0,1853940,2020-02-15,"Gainesville, Fla.",1579,0,Florida,2020,7,North Dakota St.,1,0,9.23,2.16,0.9,1,0.9,9.23,2.16,10.15,2.4,0.89,0.89,10.15,2.4,10,0,2.57,230,2.57,Summit League
7,3,8,1853785,2020-02-15,"Clearwater, Fla.",998,1,Georgia,2020,6,UCLA,3,9.333333333333334,12.58,2.12,0.89,1,0.89,12.58,2.12,13.78,1.22,1,1,13.78,1.22,9,1,1.43,230,1.43,Pac-12
7,2,5,1853784,2020-02-15,"Clearwater, Fla.",399,1,Georgia,2020,6,Texas Tech,2,5.833333333333333,11.52,2.49,0.8,1,0.8,11.52,2.49,12.58,2.12,0.89,0.89,12.58,2.12,10,1,3.03,230,3.03,Big 12
11,5,7,1853734,2020-02-15,"Tempe, Ariz.",739,1,Kentucky,2020,11,Arizona St.,3.1818181818181817,4.454545454545454,6.3,3.81,0.71,1,0.71,6.3,3.81,6.82,3.71,0.83,0.83,6.82,3.71,7,1,4.64,230,4.64,Pac-12
7,7,1,1853874,2020-02-15,"Tempe, Ariz.",322,1,Kentucky,2020,7,Illinois St.,7,1,6.39,3.46,0.75,1,0.75,6.39,3.46,6.3,3.81,0.71,0.71,6.3,3.81,8,0,4.23,230,4.23,MVC
7,1,2,1853694,2020-02-15,"Lafayette, La.",3107,1,LSU,2020,6,Louisiana,1,2.3333333333333335,7.5,0.9,0.86,1,0.86,7.5,0.9,8.59,0.67,1,1,8.59,0.67,7,0,1.48,230,1.48,Sun Belt
6,3,0,1853976,2020-02-15,"Starkville, MS",327,0,Mississippi St.,2020,7,Tennessee St.,3.5,0,7.95,1.07,0.88,1,0.88,7.95,1.07,8.59,1.22,0.86,0.86,8.59,1.22,8,0,4.25,230,4.25,OVC
6,9,1,1966145,2020-02-15,"Starkville, MS",348,0,Mississippi St.,2020,6,North Ala.,10.5,1.1666666666666667,8.24,1.08,0.89,1,0.89,8.24,1.08,7.95,1.07,0.88,0.88,7.95,1.07,9,0,0,224,NA,NA
7,1,4,1853856,2020-02-15,"Puerto Vallarta, Mex",417,0,Ole Miss,2020,7,Texas,1,4,2.31,4.07,0.11,1,0.11,2.31,4.07,2.47,4.08,0.12,0.12,2.47,4.08,9,1,1.7,230,1.7,Big 12
6,6,5,1854002,2020-02-15,"Clearwater, Fla.",350,0,Missouri,2020,7,Virginia Tech,7,5,7.05,2.96,0.9,1,0.9,7.05,2.96,7.05,2.74,0.89,0.89,7.05,2.74,10,1,1.98,230,1.98,ACC
6,5,2,1853855,2020-02-15,"Puerto Vallarta, MEX",0,0,Tennessee,2020,7,California Baptist,5.833333333333333,2,5.98,6.47,0.75,1,0.75,5.98,6.47,6,7.11,0.71,0.71,6,7.11,8,0,0,224,NA,NA
6,5,1,1854152,2020-02-16,"College Station, TX",1076,0,Texas A&M,2020,7,St. John's (NY),5.833333333333333,1,6.5,2.47,0.73,1,0.73,6.5,2.47,6.57,2.62,0.7,0.7,6.57,2.62,11,0,4.39,231,4.39,Big East
7,4,1,1854159,2020-02-16,"Fort Myers, Fla.",183,1,Arkansas,2020,7,FGCU,4,1,10.54,2.44,0.88,1,0.88,10.54,2.44,11.48,2.64,0.86,0.86,11.48,2.64,8,0,1.73,231,1.73,ASUN
4,10,1,1854135,2020-02-16,"Auburn, Ala.",1448,0,Auburn,2020,5,UNCW,17.5,1.4,8.11,2.88,0.73,1,0.73,8.11,2.88,7.17,3.02,0.7,0.7,7.17,3.02,11,0,3.97,231,3.97,CAA
4,13,1,1854296,2020-02-16,"Gainesville, Fla.",1554,0,Florida,2020,5,Southeastern La.,22.75,1.4,10.46,2.09,0.91,1,0.91,10.46,2.09,9.23,2.16,0.9,0.9,9.23,2.16,11,0,2.75,231,2.75,Southland
6,2,1,1854346,2020-02-16,"Gainesville, Fla.",1554,0,Florida,2020,7,Florida A&M,2.3333333333333335,1,9.78,2,0.92,1,0.92,9.78,2,10.46,2.09,0.91,0.91,10.46,2.09,12,0,4,231,4,MEAC
6,1,10,1854244,2020-02-16,"Clearwater, Fla.",310,0,Missouri,2020,6,Minnesota,1.1666666666666667,11.666666666666666,6.51,3.76,0.82,1,0.82,6.51,3.76,7.05,2.96,0.9,0.9,7.05,2.96,11,1,1.67,231,1.67,Big Ten
4,15,3,1854276,2020-02-16,"Tempe, Ariz.",298,0,Kentucky,2020,5,Detroit Mercy,26.25,4.2,8.59,3.54,0.78,1,0.78,8.59,3.54,6.39,3.46,0.75,0.75,6.39,3.46,9,0,2.95,231,2.95,Horizon
6,4,3,1854157,2020-02-16,"Baton Rouge, LA",2246,0,LSU,2020,7,Louisiana,4.666666666666667,3,7.15,1.17,0.88,1,0.88,7.15,1.17,7.5,0.9,0.86,0.86,7.5,0.9,8,0,1.48,231,1.48,Sun Belt
5,8,0,1854328,2020-02-16,"Baton Rouge, LA",1398,0,LSU,2020,5,North Dakota,11.2,0,7.6,1.04,0.89,1,0.89,7.6,1.04,7.15,1.17,0.88,0.88,7.15,1.17,9,0,4.07,231,4.07,Summit League
6,4,0,1966374,2020-02-16,"Starkville, MS",237,0,Mississippi St.,2020,7,Tennessee St.,4.666666666666667,0,7.88,0.97,0.9,1,0.9,7.88,0.97,8.24,1.08,0.89,0.89,8.24,1.08,10,0,4.25,231,4.25,OVC
7,0,2,1854177,2020-02-16,"Clearwater, Fla.",585,0,Georgia,2020,7,South Fla.,0,2,10.47,2.45,0.73,1,0.73,10.47,2.45,11.52,2.49,0.8,0.8,11.52,2.49,11,0,2.14,231,2.14,AAC
4,19,1,1854431,2020-02-19,"Columbia, S.C.",1199,0,South Carolina,2020,5,N.C. Central,33.25,1.4,9.52,2.93,0.67,1,0.67,9.52,2.93,6.55,3.12,0.62,0.62,6.55,3.12,9,0,4.12,234,4.12,MEAC
